Ligand,Binding Affinity,rmsd/ub, rmsd/lb
155169_uff_e=464.37_out,-7.2,6.272,2.266
155169_uff_e=464.37_out,-7.1,15.143,11.195
155169_uff_e=464.37_out,-7.0,15.248,11.2
155169_uff_e=464.37_out,-7.0,4.245,1.654
155169_uff_e=464.37_out,-6.9,11.791,7.445
155169_uff_e=464.37_out,-6.9,8.972,6.124
155169_uff_e=464.37_out,-6.8,13.928,9.104
155169_uff_e=464.37_out,-6.8,3.414,2.824
155173_uff_e=327.97_out,-6.2,0.0,0.0
155173_uff_e=327.97_out,-6.1,23.757,21.472
155173_uff_e=327.97_out,-6.0,23.361,21.048
155173_uff_e=327.97_out,-5.8,23.364,21.033
155173_uff_e=327.97_out,-5.7,24.052,21.919
155173_uff_e=327.97_out,-5.7,23.526,21.767
155173_uff_e=327.97_out,-5.7,24.194,21.979
155173_uff_e=327.97_out,-5.7,23.833,21.683
155173_uff_e=327.97_out,-5.6,22.616,20.194
155380_uff_e=460.99_out,-6.4,0.0,0.0
155380_uff_e=460.99_out,-6.3,24.534,23.327
155380_uff_e=460.99_out,-6.0,24.851,23.854
155380_uff_e=460.99_out,-5.9,24.706,23.305
155380_uff_e=460.99_out,-5.9,23.696,22.27
155380_uff_e=460.99_out,-5.8,24.633,22.487
155380_uff_e=460.99_out,-5.8,17.145,12.096
155380_uff_e=460.99_out,-5.8,23.93,22.377
155380_uff_e=460.99_out,-5.8,12.253,8.024
155381_uff_e=518.93_out,-6.2,0.0,0.0
155381_uff_e=518.93_out,-5.8,24.013,22.476
155381_uff_e=518.93_out,-5.8,24.883,22.687
155381_uff_e=518.93_out,-5.7,24.971,23.614
155381_uff_e=518.93_out,-5.6,26.646,24.011
155381_uff_e=518.93_out,-5.5,26.661,23.627
155381_uff_e=518.93_out,-5.5,26.249,23.12
155381_uff_e=518.93_out,-5.5,25.703,24.57
155381_uff_e=518.93_out,-5.5,12.096,9.671
155585_uff_e=468.54_out,-6.1,0.0,0.0
155585_uff_e=468.54_out,-6.0,11.225,8.021
155585_uff_e=468.54_out,-6.0,21.349,20.169
155585_uff_e=468.54_out,-6.0,11.191,8.594
155585_uff_e=468.54_out,-5.9,21.523,20.312
155585_uff_e=468.54_out,-5.9,11.355,9.107
155585_uff_e=468.54_out,-5.8,23.087,22.18
155585_uff_e=468.54_out,-5.6,11.431,8.797
155585_uff_e=468.54_out,-5.6,14.326,11.488
155764_uff_e=532.89_out,-6.7,0.0,0.0
155764_uff_e=532.89_out,-6.4,3.378,1.855
155764_uff_e=532.89_out,-6.4,24.256,22.74
155764_uff_e=532.89_out,-6.4,4.005,2.655
155764_uff_e=532.89_out,-6.3,24.198,22.476
155764_uff_e=532.89_out,-6.3,3.502,2.389
155764_uff_e=532.89_out,-6.2,6.522,1.662
155764_uff_e=532.89_out,-6.2,5.875,2.025
155764_uff_e=532.89_out,-6.1,23.848,21.156
156006_uff_e=389.77_out,-5.4,0.0,0.0
156006_uff_e=389.77_out,-5.3,27.032,24.125
156006_uff_e=389.77_out,-5.3,25.4,23.03
156006_uff_e=389.77_out,-5.3,25.16,23.282
156006_uff_e=389.77_out,-5.3,24.905,23.187
156006_uff_e=389.77_out,-5.2,14.628,12.503
156006_uff_e=389.77_out,-5.2,25.626,23.416
156006_uff_e=389.77_out,-5.2,14.156,12.804
156006_uff_e=389.77_out,-5.1,15.47,12.903
156680_uff_e=489.39_out,-8.2,0.0,0.0
156680_uff_e=489.39_out,-7.7,8.166,1.508
156680_uff_e=489.39_out,-7.6,8.308,2.057
156680_uff_e=489.39_out,-7.5,8.449,3.598
156680_uff_e=489.39_out,-7.4,24.229,20.336
156680_uff_e=489.39_out,-7.4,10.194,3.477
156680_uff_e=489.39_out,-7.4,6.005,2.193
156680_uff_e=489.39_out,-7.3,11.084,5.437
156680_uff_e=489.39_out,-7.2,7.721,3.222
156777_uff_e=250.97_out,-7.7,0.0,0.0
156777_uff_e=250.97_out,-6.9,25.361,23.847
156777_uff_e=250.97_out,-6.9,8.29,5.499
156777_uff_e=250.97_out,-6.9,25.735,23.553
156777_uff_e=250.97_out,-6.7,26.116,23.694
156777_uff_e=250.97_out,-6.7,32.337,27.206
156777_uff_e=250.97_out,-6.6,24.189,22.528
156777_uff_e=250.97_out,-6.6,6.873,4.944
156777_uff_e=250.97_out,-6.6,21.645,17.969
156778_uff_e=443.76_out,-5.7,0.0,0.0
156778_uff_e=443.76_out,-5.6,24.262,22.887
156778_uff_e=443.76_out,-5.6,24.54,22.652
156778_uff_e=443.76_out,-5.6,24.301,22.084
156778_uff_e=443.76_out,-5.5,26.026,23.786
156778_uff_e=443.76_out,-5.5,24.791,23.057
156778_uff_e=443.76_out,-5.4,27.757,25.294
156778_uff_e=443.76_out,-5.4,18.811,14.921
156778_uff_e=443.76_out,-5.4,25.081,22.968
157143_uff_e=684.89_out,-8.0,0.0,0.0
157143_uff_e=684.89_out,-7.9,6.296,4.184
157143_uff_e=684.89_out,-7.9,1.295,0.201
157143_uff_e=684.89_out,-7.7,8.017,4.701
157143_uff_e=684.89_out,-7.6,4.449,2.153
157143_uff_e=684.89_out,-7.6,13.804,8.736
157143_uff_e=684.89_out,-7.6,26.914,24.261
157143_uff_e=684.89_out,-7.5,4.552,2.161
157143_uff_e=684.89_out,-7.5,10.602,6.853
157225_uff_e=590.17_out,-6.3,0.0,0.0
157225_uff_e=590.17_out,-6.2,5.149,3.848
157225_uff_e=590.17_out,-6.1,12.053,8.709
157225_uff_e=590.17_out,-6.1,21.866,19.491
157225_uff_e=590.17_out,-6.1,11.711,8.603
157225_uff_e=590.17_out,-6.1,23.225,20.903
157225_uff_e=590.17_out,-6.0,6.899,3.022
157225_uff_e=590.17_out,-6.0,6.718,4.734
157225_uff_e=590.17_out,-5.9,10.565,7.833
158103_uff_e=836.89_out,-6.2,0.0,0.0
158103_uff_e=836.89_out,-5.8,6.02,1.726
158103_uff_e=836.89_out,-5.6,26.539,23.342
158103_uff_e=836.89_out,-5.6,27.776,24.787
158103_uff_e=836.89_out,-5.5,36.427,32.841
158103_uff_e=836.89_out,-5.5,24.839,22.089
158103_uff_e=836.89_out,-5.4,24.804,22.068
158103_uff_e=836.89_out,-5.3,13.527,9.448
158103_uff_e=836.89_out,-5.3,26.51,23.126
158280_uff_e=172.75_out,-6.6,0.0,0.0
158280_uff_e=172.75_out,-6.4,5.137,3.929
158280_uff_e=172.75_out,-6.4,5.005,3.799
158280_uff_e=172.75_out,-6.3,6.908,3.962
158280_uff_e=172.75_out,-6.3,2.829,1.922
158280_uff_e=172.75_out,-6.3,23.151,21.685
158280_uff_e=172.75_out,-6.2,24.259,22.462
158280_uff_e=172.75_out,-6.1,22.785,21.674
158280_uff_e=172.75_out,-6.1,6.882,1.615
158594_uff_e=232.91_out,-6.8,0.0,0.0
158594_uff_e=232.91_out,-6.7,3.941,2.273
158594_uff_e=232.91_out,-6.2,3.434,1.799
158594_uff_e=232.91_out,-6.1,4.57,1.948
158594_uff_e=232.91_out,-6.1,5.748,1.918
158594_uff_e=232.91_out,-6.1,3.574,2.218
158594_uff_e=232.91_out,-6.0,2.863,1.222
158594_uff_e=232.91_out,-5.9,11.531,9.024
158594_uff_e=232.91_out,-5.8,10.615,9.585
158755_uff_e=381.17_out,-6.9,0.0,0.0
158755_uff_e=381.17_out,-6.8,25.327,24.205
158755_uff_e=381.17_out,-6.7,4.793,2.935
158755_uff_e=381.17_out,-6.6,6.989,1.805
158755_uff_e=381.17_out,-6.5,25.003,23.757
158755_uff_e=381.17_out,-6.4,23.631,22.726
158755_uff_e=381.17_out,-6.2,5.186,3.651
158755_uff_e=381.17_out,-6.1,24.706,22.007
158755_uff_e=381.17_out,-6.1,25.084,23.69
159055_uff_e=393.94_out,-4.5,0.0,0.0
159055_uff_e=393.94_out,-4.5,2.358,1.338
159055_uff_e=393.94_out,-4.5,11.28,9.835
159055_uff_e=393.94_out,-4.4,2.355,1.351
159055_uff_e=393.94_out,-4.4,2.254,1.217
159055_uff_e=393.94_out,-4.4,11.891,10.581
159055_uff_e=393.94_out,-4.3,11.506,10.13
159055_uff_e=393.94_out,-4.3,2.843,1.688
159055_uff_e=393.94_out,-4.3,11.993,10.559
159088_uff_e=493.47_out,-5.6,0.0,0.0
159088_uff_e=493.47_out,-5.4,34.996,33.32
159088_uff_e=493.47_out,-5.3,35.852,33.74
159088_uff_e=493.47_out,-5.1,35.431,33.316
159088_uff_e=493.47_out,-5.1,34.795,32.543
159088_uff_e=493.47_out,-5.0,34.715,32.484
159088_uff_e=493.47_out,-5.0,35.318,33.107
159088_uff_e=493.47_out,-5.0,34.336,32.063
159088_uff_e=493.47_out,-5.0,14.614,12.724
159287_uff_e=513.83_out,-6.6,0.0,0.0
159287_uff_e=513.83_out,-6.5,2.672,0.172
159287_uff_e=513.83_out,-6.3,7.112,1.475
159287_uff_e=513.83_out,-6.2,7.304,1.496
159287_uff_e=513.83_out,-6.0,23.156,21.61
159287_uff_e=513.83_out,-6.0,23.295,21.131
159287_uff_e=513.83_out,-5.9,23.283,21.677
159287_uff_e=513.83_out,-5.9,23.42,20.809
159287_uff_e=513.83_out,-5.9,23.853,21.584
159516_uff_e=733.31_out,-7.1,0.0,0.0
159516_uff_e=733.31_out,-7.1,26.078,24.16
159516_uff_e=733.31_out,-7.0,27.481,24.689
159516_uff_e=733.31_out,-7.0,26.859,24.642
159516_uff_e=733.31_out,-7.0,26.534,24.39
159516_uff_e=733.31_out,-6.9,12.016,8.664
159516_uff_e=733.31_out,-6.8,15.186,12.999
159516_uff_e=733.31_out,-6.8,25.812,23.345
159516_uff_e=733.31_out,-6.8,27.677,24.204
159795_uff_e=1068.59_out,-7.0,0.0,0.0
159795_uff_e=1068.59_out,-6.7,28.254,24.605
159795_uff_e=1068.59_out,-6.7,13.399,7.262
159795_uff_e=1068.59_out,-6.7,15.911,10.636
159795_uff_e=1068.59_out,-6.6,13.665,7.926
159795_uff_e=1068.59_out,-6.6,6.705,2.608
159795_uff_e=1068.59_out,-6.6,8.723,2.646
159795_uff_e=1068.59_out,-6.6,28.31,24.942
159795_uff_e=1068.59_out,-6.6,26.843,22.503
159911_uff_e=685.32_out,-8.2,0.0,0.0
159911_uff_e=685.32_out,-8.2,14.752,8.716
159911_uff_e=685.32_out,-8.1,13.03,6.711
159911_uff_e=685.32_out,-8.0,11.444,6.77
159911_uff_e=685.32_out,-8.0,25.302,23.227
159911_uff_e=685.32_out,-8.0,30.124,27.094
159911_uff_e=685.32_out,-8.0,18.16,12.948
159911_uff_e=685.32_out,-7.9,14.276,8.854
159911_uff_e=685.32_out,-7.8,34.968,27.952
159962_uff_e=720.07_out,-6.6,0.0,0.0
159962_uff_e=720.07_out,-6.5,2.361,0.519
159962_uff_e=720.07_out,-6.1,7.023,2.376
159962_uff_e=720.07_out,-6.1,21.461,17.73
159962_uff_e=720.07_out,-6.1,24.844,22.835
159962_uff_e=720.07_out,-6.1,7.225,2.596
159962_uff_e=720.07_out,-6.1,7.08,2.626
159962_uff_e=720.07_out,-6.1,24.755,22.787
159962_uff_e=720.07_out,-6.1,7.215,2.324
159982_uff_e=802.20_out,-6.8,0.0,0.0
159982_uff_e=802.20_out,-6.6,26.378,22.829
159982_uff_e=802.20_out,-6.6,25.177,23.412
159982_uff_e=802.20_out,-6.5,20.312,16.365
159982_uff_e=802.20_out,-6.4,33.78,30.752
159982_uff_e=802.20_out,-6.4,13.537,10.398
159982_uff_e=802.20_out,-6.3,7.452,4.105
159982_uff_e=802.20_out,-6.2,25.645,22.666
159982_uff_e=802.20_out,-6.2,14.501,11.053
160153_uff_e=417.11_out,-6.7,0.0,0.0
160153_uff_e=417.11_out,-6.4,4.702,3.061
160153_uff_e=417.11_out,-6.2,23.778,22.589
160153_uff_e=417.11_out,-6.0,23.684,22.183
160153_uff_e=417.11_out,-6.0,12.742,11.157
160153_uff_e=417.11_out,-5.9,23.846,22.443
160153_uff_e=417.11_out,-5.8,22.554,20.806
160153_uff_e=417.11_out,-5.8,5.715,3.442
160153_uff_e=417.11_out,-5.8,34.32,31.64
160179_uff_e=468.97_out,-6.8,0.0,0.0
160179_uff_e=468.97_out,-6.4,5.149,2.97
160179_uff_e=468.97_out,-6.4,5.321,3.03
160179_uff_e=468.97_out,-6.3,9.437,7.875
160179_uff_e=468.97_out,-6.2,23.03,22.12
160179_uff_e=468.97_out,-6.2,24.226,22.555
160179_uff_e=468.97_out,-6.1,6.256,3.302
160179_uff_e=468.97_out,-6.1,16.039,14.199
160179_uff_e=468.97_out,-6.1,24.45,22.42
160190_uff_e=382.46_out,-7.2,0.0,0.0
160190_uff_e=382.46_out,-6.4,8.795,5.141
160190_uff_e=382.46_out,-6.4,6.3,3.96
160190_uff_e=382.46_out,-6.2,11.856,8.204
160190_uff_e=382.46_out,-6.1,10.986,6.507
160190_uff_e=382.46_out,-6.1,6.818,4.411
160190_uff_e=382.46_out,-6.0,6.963,2.425
160190_uff_e=382.46_out,-6.0,18.867,15.483
160190_uff_e=382.46_out,-6.0,4.066,2.715
160237_uff_e=408.08_out,-6.6,0.0,0.0
160237_uff_e=408.08_out,-6.5,22.572,21.887
160237_uff_e=408.08_out,-6.3,24.846,23.042
160237_uff_e=408.08_out,-6.3,21.391,18.809
160237_uff_e=408.08_out,-6.3,7.634,2.909
160237_uff_e=408.08_out,-6.2,23.526,22.77
160237_uff_e=408.08_out,-6.2,8.374,2.543
160237_uff_e=408.08_out,-6.2,18.992,15.599
160237_uff_e=408.08_out,-6.2,20.713,16.771
160270_uff_e=548.04_out,-8.8,0.0,0.0
160270_uff_e=548.04_out,-8.6,29.911,25.037
160270_uff_e=548.04_out,-8.2,26.679,23.247
160270_uff_e=548.04_out,-8.2,30.272,26.122
160270_uff_e=548.04_out,-8.0,17.282,12.603
160270_uff_e=548.04_out,-8.0,30.923,26.932
160270_uff_e=548.04_out,-8.0,6.046,1.284
160270_uff_e=548.04_out,-8.0,28.399,23.949
160270_uff_e=548.04_out,-7.7,30.056,26.036
160481_uff_e=210.40_out,-6.4,0.0,0.0
160481_uff_e=210.40_out,-6.4,24.112,22.206
160481_uff_e=210.40_out,-6.4,1.888,1.54
160481_uff_e=210.40_out,-6.3,23.467,22.237
160481_uff_e=210.40_out,-6.3,23.671,21.782
160481_uff_e=210.40_out,-6.2,24.768,23.476
160481_uff_e=210.40_out,-6.2,22.39,20.45
160481_uff_e=210.40_out,-6.2,9.449,8.993
160481_uff_e=210.40_out,-6.1,3.835,3.109
160482_uff_e=596.85_out,-7.4,0.0,0.0
160482_uff_e=596.85_out,-7.4,27.169,24.393
160482_uff_e=596.85_out,-7.2,4.7,2.221
160482_uff_e=596.85_out,-7.2,9.357,3.545
160482_uff_e=596.85_out,-7.1,23.482,21.594
160482_uff_e=596.85_out,-7.0,2.645,1.651
160482_uff_e=596.85_out,-7.0,2.629,1.571
160482_uff_e=596.85_out,-7.0,6.243,3.557
160482_uff_e=596.85_out,-6.9,9.875,4.313
160487_uff_e=331.42_out,-6.8,0.0,0.0
160487_uff_e=331.42_out,-6.7,6.451,4.635
160487_uff_e=331.42_out,-6.3,24.124,22.092
160487_uff_e=331.42_out,-6.3,21.743,20.481
160487_uff_e=331.42_out,-6.1,7.302,3.656
160487_uff_e=331.42_out,-6.1,24.299,23.003
160487_uff_e=331.42_out,-6.0,7.094,4.782
160487_uff_e=331.42_out,-6.0,21.723,20.371
160487_uff_e=331.42_out,-6.0,7.912,5.369
160500_uff_e=527.83_out,-6.7,0.0,0.0
160500_uff_e=527.83_out,-6.6,23.233,20.773
160500_uff_e=527.83_out,-6.6,24.292,22.617
160500_uff_e=527.83_out,-6.5,24.944,23.148
160500_uff_e=527.83_out,-6.4,22.838,20.92
160500_uff_e=527.83_out,-6.2,24.855,23.081
160500_uff_e=527.83_out,-6.2,14.16,11.006
160500_uff_e=527.83_out,-6.2,22.786,20.835
160500_uff_e=527.83_out,-6.0,22.973,20.728
160502_uff_e=470.72_out,-6.9,0.0,0.0
160502_uff_e=470.72_out,-6.8,26.25,23.947
160502_uff_e=470.72_out,-6.8,24.384,22.509
160502_uff_e=470.72_out,-6.6,25.252,23.078
160502_uff_e=470.72_out,-6.6,21.261,17.494
160502_uff_e=470.72_out,-6.6,24.988,22.852
160502_uff_e=470.72_out,-6.4,23.797,21.07
160502_uff_e=470.72_out,-6.4,25.13,24.018
160502_uff_e=470.72_out,-6.3,24.962,23.766
160503_uff_e=398.48_out,-6.7,0.0,0.0
160503_uff_e=398.48_out,-6.7,23.416,21.855
160503_uff_e=398.48_out,-6.6,24.546,21.67
160503_uff_e=398.48_out,-6.5,6.058,2.82
160503_uff_e=398.48_out,-6.4,22.632,21.745
160503_uff_e=398.48_out,-6.3,24.334,22.316
160503_uff_e=398.48_out,-6.3,21.387,20.459
160503_uff_e=398.48_out,-6.3,3.861,2.488
160503_uff_e=398.48_out,-6.3,23.639,21.722
160529_uff_e=740.57_out,-6.1,0.0,0.0
160529_uff_e=740.57_out,-6.0,11.555,5.343
160529_uff_e=740.57_out,-5.9,9.74,5.443
160529_uff_e=740.57_out,-5.9,9.032,5.251
160529_uff_e=740.57_out,-5.8,11.777,5.301
160529_uff_e=740.57_out,-5.7,14.936,12.234
160529_uff_e=740.57_out,-5.7,9.322,3.089
160529_uff_e=740.57_out,-5.7,11.508,5.376
160529_uff_e=740.57_out,-5.7,9.416,2.67
160597_uff_e=379.61_out,-6.9,0.0,0.0
160597_uff_e=379.61_out,-6.7,5.824,2.832
160597_uff_e=379.61_out,-6.6,3.973,2.443
160597_uff_e=379.61_out,-6.5,25.422,22.923
160597_uff_e=379.61_out,-6.5,24.76,22.486
160597_uff_e=379.61_out,-6.4,4.98,2.919
160597_uff_e=379.61_out,-6.4,23.396,22.561
160597_uff_e=379.61_out,-6.3,26.335,23.743
160597_uff_e=379.61_out,-6.3,4.737,3.396
160705_uff_e=598.53_out,-6.7,0.0,0.0
160705_uff_e=598.53_out,-6.7,2.486,0.28
160705_uff_e=598.53_out,-6.5,24.556,22.89
160705_uff_e=598.53_out,-6.5,24.424,22.631
160705_uff_e=598.53_out,-6.4,22.946,20.928
160705_uff_e=598.53_out,-6.3,23.0,20.929
160705_uff_e=598.53_out,-6.3,20.084,16.84
160705_uff_e=598.53_out,-6.2,24.965,21.996
160705_uff_e=598.53_out,-6.1,14.911,11.793
160717_uff_e=275.89_out,-6.8,0.0,0.0
160717_uff_e=275.89_out,-6.5,2.022,1.554
160717_uff_e=275.89_out,-6.4,14.652,12.638
160717_uff_e=275.89_out,-6.1,24.496,22.517
160717_uff_e=275.89_out,-6.1,5.332,2.589
160717_uff_e=275.89_out,-6.1,25.532,23.108
160717_uff_e=275.89_out,-6.0,3.91,1.841
160717_uff_e=275.89_out,-6.0,25.229,23.132
160717_uff_e=275.89_out,-6.0,22.507,20.941
160921_uff_e=420.80_out,-6.1,0.0,0.0
160921_uff_e=420.80_out,-6.1,29.076,27.765
160921_uff_e=420.80_out,-6.1,30.752,29.247
160921_uff_e=420.80_out,-6.0,29.344,28.13
160921_uff_e=420.80_out,-5.9,38.43,36.542
160921_uff_e=420.80_out,-5.9,27.816,26.677
160921_uff_e=420.80_out,-5.9,18.95,16.125
160921_uff_e=420.80_out,-5.9,41.51,39.766
160921_uff_e=420.80_out,-5.9,27.366,25.89
161243_uff_e=695.89_out,-7.1,0.0,0.0
161243_uff_e=695.89_out,-6.9,7.358,1.196
161243_uff_e=695.89_out,-6.9,3.598,1.472
161243_uff_e=695.89_out,-6.8,25.072,24.471
161243_uff_e=695.89_out,-6.8,23.522,20.756
161243_uff_e=695.89_out,-6.7,24.649,21.784
161243_uff_e=695.89_out,-6.7,21.898,18.354
161243_uff_e=695.89_out,-6.7,24.802,21.694
161243_uff_e=695.89_out,-6.6,3.959,2.521
161276_uff_e=383.42_out,-5.5,0.0,0.0
161276_uff_e=383.42_out,-5.5,7.053,2.239
161276_uff_e=383.42_out,-5.5,2.376,1.366
161276_uff_e=383.42_out,-5.4,6.948,4.809
161276_uff_e=383.42_out,-5.4,24.519,21.742
161276_uff_e=383.42_out,-5.3,21.759,18.645
161276_uff_e=383.42_out,-5.3,14.949,9.427
161276_uff_e=383.42_out,-5.3,9.012,5.727
161276_uff_e=383.42_out,-5.2,24.549,21.811
161298_uff_e=426.16_out,-6.6,0.0,0.0
161298_uff_e=426.16_out,-6.4,24.726,22.874
161298_uff_e=426.16_out,-6.4,25.339,23.521
161298_uff_e=426.16_out,-6.4,25.702,24.007
161298_uff_e=426.16_out,-6.3,20.224,18.241
161298_uff_e=426.16_out,-6.3,25.605,23.822
161298_uff_e=426.16_out,-6.2,13.468,11.113
161298_uff_e=426.16_out,-6.2,6.856,4.61
161298_uff_e=426.16_out,-6.2,14.331,11.261
161336_uff_e=667.87_out,-6.8,0.0,0.0
161336_uff_e=667.87_out,-6.7,25.959,22.677
161336_uff_e=667.87_out,-6.6,26.471,23.111
161336_uff_e=667.87_out,-6.6,26.143,23.22
161336_uff_e=667.87_out,-6.6,8.463,3.704
161336_uff_e=667.87_out,-6.5,29.487,25.516
161336_uff_e=667.87_out,-6.5,10.278,7.221
161336_uff_e=667.87_out,-6.4,25.989,23.408
161336_uff_e=667.87_out,-6.4,7.611,3.62
161355_uff_e=332.89_out,-5.8,0.0,0.0
161355_uff_e=332.89_out,-5.8,22.487,20.601
161355_uff_e=332.89_out,-5.7,18.992,14.773
161355_uff_e=332.89_out,-5.7,14.551,11.231
161355_uff_e=332.89_out,-5.7,7.516,2.901
161355_uff_e=332.89_out,-5.7,8.66,5.795
161355_uff_e=332.89_out,-5.6,8.165,5.961
161355_uff_e=332.89_out,-5.6,21.856,20.078
161355_uff_e=332.89_out,-5.5,18.894,15.139
161367_uff_e=273.12_out,-5.7,0.0,0.0
161367_uff_e=273.12_out,-5.2,2.918,2.105
161367_uff_e=273.12_out,-5.1,4.545,2.275
161367_uff_e=273.12_out,-5.0,3.642,1.529
161367_uff_e=273.12_out,-5.0,3.879,3.059
161367_uff_e=273.12_out,-5.0,4.12,2.125
161367_uff_e=273.12_out,-4.8,20.336,19.122
161367_uff_e=273.12_out,-4.8,20.42,19.414
161367_uff_e=273.12_out,-4.8,3.217,1.923
161413_uff_e=334.92_out,-6.7,0.0,0.0
161413_uff_e=334.92_out,-6.4,23.523,22.129
161413_uff_e=334.92_out,-6.3,23.525,22.255
161413_uff_e=334.92_out,-6.1,22.938,21.269
161413_uff_e=334.92_out,-6.1,8.418,4.932
161413_uff_e=334.92_out,-5.9,24.463,22.215
161413_uff_e=334.92_out,-5.8,21.132,18.11
161413_uff_e=334.92_out,-5.7,5.942,4.032
161413_uff_e=334.92_out,-5.7,5.533,1.364
161496_uff_e=690.16_out,-6.7,0.0,0.0
161496_uff_e=690.16_out,-6.6,9.043,3.227
161496_uff_e=690.16_out,-6.6,25.029,22.084
161496_uff_e=690.16_out,-6.6,8.026,2.307
161496_uff_e=690.16_out,-6.5,25.529,23.29
161496_uff_e=690.16_out,-6.4,23.896,21.871
161496_uff_e=690.16_out,-6.3,32.321,29.942
161496_uff_e=690.16_out,-6.3,24.31,20.424
161496_uff_e=690.16_out,-6.1,8.092,4.435
161538_uff_e=735.95_out,-6.7,0.0,0.0
161538_uff_e=735.95_out,-6.7,25.171,22.845
161538_uff_e=735.95_out,-6.6,26.506,23.71
161538_uff_e=735.95_out,-6.5,25.842,22.81
161538_uff_e=735.95_out,-6.5,25.572,23.217
161538_uff_e=735.95_out,-6.3,26.319,23.59
161538_uff_e=735.95_out,-6.2,3.784,1.63
161538_uff_e=735.95_out,-6.2,7.825,1.957
161538_uff_e=735.95_out,-6.2,24.611,22.355
161557_uff_e=245.55_out,-6.4,0.0,0.0
161557_uff_e=245.55_out,-6.3,26.12,23.641
161557_uff_e=245.55_out,-6.3,24.491,21.979
161557_uff_e=245.55_out,-6.3,24.468,21.935
161557_uff_e=245.55_out,-6.3,20.591,17.509
161557_uff_e=245.55_out,-6.2,24.793,23.123
161557_uff_e=245.55_out,-6.2,22.11,20.7
161557_uff_e=245.55_out,-6.2,21.808,20.381
161557_uff_e=245.55_out,-6.2,26.495,24.887
161573_uff_e=381.49_out,-7.2,0.0,0.0
161573_uff_e=381.49_out,-6.7,5.122,1.85
161573_uff_e=381.49_out,-6.5,3.978,2.317
161573_uff_e=381.49_out,-6.4,3.004,2.03
161573_uff_e=381.49_out,-6.3,4.016,2.142
161573_uff_e=381.49_out,-6.2,4.256,2.093
161573_uff_e=381.49_out,-6.2,4.199,2.165
161573_uff_e=381.49_out,-6.1,3.345,1.983
161573_uff_e=381.49_out,-5.9,24.752,22.603
161671_uff_e=2210.72_out,-8.5,0.0,0.0
161671_uff_e=2210.72_out,-7.9,3.801,2.153
161671_uff_e=2210.72_out,-7.9,25.613,21.867
161671_uff_e=2210.72_out,-7.8,2.129,1.547
161671_uff_e=2210.72_out,-7.8,8.635,1.919
161671_uff_e=2210.72_out,-7.8,26.657,24.759
161671_uff_e=2210.72_out,-7.8,22.403,17.666
161671_uff_e=2210.72_out,-7.7,3.442,2.69
161671_uff_e=2210.72_out,-7.7,24.979,21.879
161734_uff_e=197.16_out,-4.7,0.0,0.0
161734_uff_e=197.16_out,-4.6,12.354,11.167
161734_uff_e=197.16_out,-4.6,12.203,10.255
161734_uff_e=197.16_out,-4.5,11.849,10.108
161734_uff_e=197.16_out,-4.5,11.644,9.764
161734_uff_e=197.16_out,-4.4,3.351,0.95
161734_uff_e=197.16_out,-4.3,12.579,11.202
161734_uff_e=197.16_out,-4.3,2.89,1.852
161734_uff_e=197.16_out,-4.3,4.132,2.12
161741_uff_e=699.95_out,-6.9,0.0,0.0
161741_uff_e=699.95_out,-6.8,23.481,20.913
161741_uff_e=699.95_out,-6.6,24.219,21.155
161741_uff_e=699.95_out,-6.5,35.691,33.28
161741_uff_e=699.95_out,-6.5,25.522,22.856
161741_uff_e=699.95_out,-6.5,24.108,21.263
161741_uff_e=699.95_out,-6.5,7.158,2.315
161741_uff_e=699.95_out,-6.4,3.571,2.221
161741_uff_e=699.95_out,-6.4,19.717,17.148
161937_uff_e=275.53_out,-6.1,0.0,0.0
161937_uff_e=275.53_out,-6.0,3.227,1.525
161937_uff_e=275.53_out,-5.9,3.616,2.029
161937_uff_e=275.53_out,-5.8,11.989,9.519
161937_uff_e=275.53_out,-5.6,11.007,8.829
161937_uff_e=275.53_out,-5.6,12.444,9.939
161937_uff_e=275.53_out,-5.6,11.108,8.622
161937_uff_e=275.53_out,-5.6,11.543,9.246
161937_uff_e=275.53_out,-5.5,11.811,9.237
162113_uff_e=364.14_out,-6.2,0.0,0.0
162113_uff_e=364.14_out,-6.2,7.86,2.92
162113_uff_e=364.14_out,-6.1,26.016,23.597
162113_uff_e=364.14_out,-6.0,21.036,16.957
162113_uff_e=364.14_out,-6.0,6.927,3.242
162113_uff_e=364.14_out,-5.9,22.361,19.849
162113_uff_e=364.14_out,-5.8,21.32,17.528
162113_uff_e=364.14_out,-5.8,25.472,23.479
162113_uff_e=364.14_out,-5.7,25.002,23.037
162209_uff_e=443.81_out,-6.6,0.0,0.0
162209_uff_e=443.81_out,-6.5,38.136,36.045
162209_uff_e=443.81_out,-6.5,23.5,20.952
162209_uff_e=443.81_out,-6.5,6.224,1.891
162209_uff_e=443.81_out,-6.4,6.505,1.908
162209_uff_e=443.81_out,-6.2,22.477,20.054
162209_uff_e=443.81_out,-6.2,7.071,2.339
162209_uff_e=443.81_out,-6.0,23.504,22.249
162209_uff_e=443.81_out,-5.9,37.229,35.137
162350_uff_e=453.97_out,-7.0,0.0,0.0
162350_uff_e=453.97_out,-6.8,18.886,13.367
162350_uff_e=453.97_out,-6.8,14.167,11.45
162350_uff_e=453.97_out,-6.8,6.992,3.653
